20.209,0.67134,0.45524,0.52525
20.332,0.6641,0.45907,0.53205
20.465,0.65679,0.47636,0.53935
20.552,0.65236,0.4873,0.54409
20.654,0.64745,0.49977,0.54961
20.752,0.64307,0.51124,0.5548
20.87,0.63809,0.52463,0.56102
20.962,0.63443,0.53474,0.56582
21.059,0.63076,0.54506,0.57083
21.162,0.6271,0.55553,0.57603
21.249,0.62414,0.56412,0.58039
21.392,0.61955,0.57764,0.58744
21.489,0.61662,0.58639,0.59212
21.587,0.61383,0.59478,0.59672
21.689,0.61102,0.60324,0.60146
21.797,0.60823,0.61171,0.60632
21.889,0.60594,0.61863,0.6104
22.007,0.60315,0.62703,0.61547
22.099,0.60108,0.63326,0.61933
22.196,0.59898,0.63952,0.6233
22.319,0.59646,0.64695,0.62814
22.412,0.59466,0.65218,0.63165
22.504,0.59293,0.65712,0.63505
22.606,0.59109,0.66229,0.63869
22.76,0.5885,0.66939,0.64389
22.821,0.5875,0.67203,0.64587
22.914,0.58607,0.67576,0.64875
23.016,0.58455,0.67961,0.6518
23.144,0.58274,0.68398,0.65538
23.252,0.58131,0.6873,0.6582
23.354,0.58001,0.69016,0.66072
23.457,0.57878,0.69276,0.66307
23.574,0.57743,0.69541,0.66557
23.656,0.57654,0.69707,0.66717
23.769,0.57537,0.69909,0.6692
23.872,0.57436,0.70069,0.67086
24.005,0.57314,0.70246,0.67276
24.102,0.5723,0.70353,0.67397
24.199,0.5715,0.70443,0.67502
24.297,0.57075,0.70518,0.67591
24.414,0.5699,0.70588,0.67678
24.491,0.56937,0.70622,0.67722
24.594,0.56871,0.70656,0.67766
24.691,0.56813,0.70674,0.67793
24.819,0.56742,0.70682,0.67804
24.911,0.56694,0.70675,0.67797
25.014,0.56646,0.70657,0.67773
25.106,0.56605,0.70632,0.67737
25.203,0.56566,0.70597,0.67686
25.316,0.56525,0.70546,0.6761
25.419,0.56491,0.70489,0.67524
25.516,0.56463,0.70427,0.6743
25.624,0.56435,0.70349,0.6731
25.736,0.5641,0.70258,0.67168
25.834,0.56392,0.7017,0.67033
25.926,0.56377,0.7008,0.66895
26.033,0.56363,0.69966,0.6672
26.146,0.56352,0.69835,0.66524
26.243,0.56346,0.69713,0.66344
26.341,0.56342,0.69582,0.66154
26.448,0.56341,0.69426,0.65934
26.556,0.56343,0.69258,0.65704
26.653,0.56347,0.69095,0.65487
26.771,0.56355,0.68881,0.65216
26.868,0.56364,0.68692,0.64985
26.976,0.56377,0.68467,0.64722
27.063,0.56389,0.68273,0.64505
27.165,0.56405,0.6803,0.64245
27.278,0.56425,0.67742,0.63954
27.381,0.56445,0.67461,0.63685
27.493,0.5647,0.67131,0.63387
27.58,0.5649,0.66858,0.63154
27.688,0.56517,0.66501,0.62865
27.806,0.56548,0.66081,0.62548
27.908,0.56577,0.65692,0.62272
28.001,0.56603,0.65321,0.62024
28.108,0.56636,0.64863,0.61736
28.221,0.56671,0.64353,0.61437
28.318,0.56702,0.63887,0.61181
28.415,0.56733,0.63397,0.60928
28.508,0.56764,0.6291,0.60691
28.62,0.56801,0.62285,0.60407
28.713,0.56832,0.61748,0.60179
28.82,0.56868,0.61093,0.59918
28.928,0.56903,0.60407,0.59664
29.04,0.5694,0.59656,0.59406
29.138,0.56971,0.58979,0.5919
29.225,0.56998,0.58352,0.59002
29.327,0.57028,0.57588,0.58788
29.435,0.57059,0.56757,0.58572
29.542,0.57087,0.55897,0.58366
29.655,0.57115,0.54963,0.5816
29.747,0.57135,0.54176,0.57999
29.84,0.57153,0.53369,0.57846
29.957,0.57173,0.52309,0.57662
30.055,0.57186,0.51409,0.5752
30.152,0.57195,0.50489,0.57386
30.255,0.57202,0.49498,0.57255
30.357,0.57203,0.48486,0.57133
30.454,0.572,0.47507,0.57027
30.577,0.57189,0.46245,0.56906
30.659,0.57176,0.45389,0.56833
30.767,0.57154,0.44249,0.56747
30.88,0.57122,0.43036,0.56668
30.972,0.57089,0.4203,0.56612
31.074,0.57044,0.40899,0.56559
31.177,0.5699,0.39756,0.56514
31.279,0.56925,0.38601,0.56479
31.402,0.56834,0.37203,0.56447
31.489,0.56758,0.36204,0.56432
31.489,0.56758,0.36204,0.56432
