20.209,0.095547,0.079622,0.23565
20.332,0.096697,0.08144,0.24233
20.465,0.098048,0.083546,0.24964
20.552,0.098989,0.085,0.25446
20.654,0.10015,0.086785,0.26016
20.752,0.10131,0.088557,0.2656
20.87,0.10279,0.0908,0.27221
20.962,0.104,0.092627,0.27739
21.059,0.10533,0.094625,0.28287
21.162,0.10678,0.0968,0.28863
21.249,0.10805,0.098707,0.29352
21.392,0.11023,0.10196,0.30155
21.489,0.11175,0.10424,0.30697
21.587,0.11332,0.10657,0.31235
21.689,0.115,0.10909,0.31797
21.797,0.11681,0.11178,0.32382
21.889,0.11838,0.11414,0.32877
22.007,0.12043,0.1172,0.33501
22.099,0.12205,0.11963,0.33981
22.196,0.12378,0.12223,0.34481
22.319,0.12599,0.12554,0.35098
22.412,0.12765,0.12804,0.3555
22.504,0.12931,0.13055,0.35992
22.606,0.13116,0.13334,0.3647
22.76,0.13391,0.13753,0.37161
22.821,0.135,0.13919,0.37428
22.914,0.13663,0.14168,0.37817
23.016,0.13842,0.14441,0.38234
23.144,0.1406,0.14778,0.3873
23.252,0.1424,0.15056,0.39124
23.354,0.14406,0.15315,0.39479
23.457,0.14568,0.15567,0.39813
23.574,0.14747,0.15849,0.40173
23.656,0.14867,0.16039,0.40406
23.769,0.15025,0.16291,0.40703
23.872,0.15162,0.16511,0.4095
24.005,0.15328,0.16781,0.41237
24.102,0.15441,0.16967,0.41421
24.199,0.15547,0.17143,0.41584
24.297,0.15644,0.17307,0.41725
24.414,0.15751,0.17492,0.41867
24.491,0.15815,0.17603,0.41943
24.594,0.15891,0.17739,0.42022
24.691,0.15954,0.17856,0.42075
24.819,0.16024,0.17991,0.42113
24.911,0.16064,0.18074,0.42117
25.014,0.16099,0.18154,0.42099
25.106,0.16123,0.18213,0.42064
25.203,0.16139,0.18263,0.42007
25.316,0.16146,0.18306,0.41916
25.419,0.16142,0.18329,0.41811
25.516,0.1613,0.1834,0.41692
25.624,0.16107,0.18337,0.41539
25.736,0.16072,0.18319,0.41356
25.834,0.16034,0.18291,0.41181
25.926,0.15991,0.18255,0.41
26.033,0.15933,0.18202,0.40771
26.146,0.15863,0.18133,0.40514
26.243,0.15796,0.18064,0.40277
26.341,0.15724,0.17986,0.40028
26.448,0.15638,0.17892,0.39739
26.556,0.15547,0.17788,0.39437
26.653,0.1546,0.17688,0.39155
26.771,0.1535,0.1756,0.38801
26.868,0.15256,0.17449,0.38501
26.976,0.15149,0.17321,0.38162
27.063,0.15061,0.17215,0.37882
27.165,0.14957,0.17088,0.37549
27.278,0.14842,0.16946,0.37177
27.381,0.14737,0.16815,0.36837
27.493,0.14622,0.16672,0.3646
27.58,0.14535,0.16562,0.36169
27.688,0.14429,0.16428,0.35808
27.806,0.14316,0.16285,0.35416
27.908,0.14222,0.16163,0.35077
28.001,0.1414,0.16057,0.34774
28.108,0.14049,0.15939,0.34425
28.221,0.1396,0.15821,0.34066
28.318,0.13889,0.15726,0.3376
28.415,0.13823,0.15637,0.33461
28.508,0.13766,0.15558,0.33183
28.62,0.13704,0.15472,0.32852
28.713,0.1366,0.15409,0.32589
28.82,0.13617,0.15345,0.32291
28.928,0.13583,0.15291,0.32003
29.04,0.13558,0.15248,0.31714
29.138,0.13545,0.15221,0.31474
29.225,0.13541,0.15205,0.31267
29.327,0.13546,0.15198,0.31035
29.435,0.13562,0.15203,0.30804
29.542,0.1359,0.15222,0.30585
29.655,0.13632,0.15258,0.30371
29.747,0.13677,0.15299,0.30207
29.84,0.13731,0.15351,0.30052
29.957,0.13814,0.15434,0.2987
30.055,0.13895,0.15517,0.29733
30.152,0.13987,0.15614,0.29607
30.255,0.14096,0.1573,0.29487
30.357,0.14218,0.15861,0.2938
30.454,0.14347,0.16,0.2929
30.577,0.14526,0.16196,0.29193
30.659,0.14656,0.1634,0.29139
30.767,0.1484,0.16544,0.2908
30.88,0.15049,0.16777,0.29033
30.972,0.15233,0.16982,0.29005
31.074,0.15451,0.17226,0.28986
31.177,0.15682,0.17487,0.28979
31.279,0.15928,0.17764,0.28983
31.402,0.16241,0.18119,0.29003
31.489,0.16475,0.18386,0.29027
31.489,0.16475,0.18386,0.29027
