23.016,53.252,108.91,166.21
23.144,52.814,110.37,167.12
23.252,52.484,111.56,167.84
23.354,52.202,112.66,168.48
23.457,51.95,113.72,169.08
23.574,51.694,114.89,169.72
23.656,51.537,115.67,170.13
23.769,51.349,116.7,170.65
23.872,51.202,117.59,171.07
24.005,51.045,118.67,171.55
24.102,50.952,119.41,171.86
24.199,50.876,120.11,172.13
24.297,50.814,120.76,172.36
24.414,50.759,121.49,172.58
24.491,50.733,121.93,172.69
24.594,50.708,122.47,172.8
24.691,50.696,122.93,172.87
24.819,50.692,123.47,172.9
24.911,50.697,123.8,172.88
25.014,50.71,124.13,172.82
25.106,50.727,124.38,172.73
25.203,50.749,124.59,172.6
25.316,50.781,124.79,172.4
25.419,50.814,124.91,172.19
25.516,50.85,124.99,171.95
25.624,50.893,125.02,171.64
25.736,50.943,125,171.28
25.834,50.99,124.93,170.93
25.926,51.038,124.84,170.58
26.033,51.099,124.69,170.14
26.146,51.17,124.48,169.64
26.243,51.238,124.27,169.18
26.341,51.313,124.03,168.69
26.448,51.404,123.72,168.13
26.556,51.506,123.39,167.54
26.653,51.61,123.05,166.99
26.771,51.75,122.62,166.3
26.868,51.881,122.25,165.71
26.976,52.042,121.81,165.04
27.063,52.187,121.44,164.49
27.165,52.376,121,163.83
27.278,52.607,120.5,163.08
27.381,52.842,120.03,162.4
27.493,53.129,119.52,161.64
27.58,53.372,119.12,161.04
27.688,53.701,118.62,160.31
27.806,54.099,118.09,159.5
27.908,54.479,117.63,158.79
28.001,54.849,117.23,158.16
28.108,55.316,116.77,157.43
28.221,55.847,116.31,156.66
28.318,56.341,115.93,156.01
28.415,56.869,115.57,155.37
28.508,57.402,115.25,154.76
28.62,58.096,114.89,154.04
28.713,58.7,114.61,153.46
28.82,59.446,114.33,152.79
28.928,60.238,114.08,152.14
29.04,61.116,113.86,151.49
29.138,61.915,113.7,150.93
29.225,62.662,113.59,150.45
29.327,63.579,113.51,149.91
29.435,64.587,113.46,149.36
29.542,65.64,113.46,148.83
29.655,66.793,113.51,148.31
29.747,67.772,113.6,147.9
29.84,68.785,113.72,147.51
29.957,70.125,113.94,147.04
30.055,71.271,114.16,146.68
30.152,72.452,114.44,146.33
30.255,73.732,114.77,146
